Index,Time,openloop_spd_ref,openloop_spd_fdb
250,0.250185,0,0
251,0.251181,0,0
252,0.252183,0,0
253,0.253179,0,0
254,0.254178,0,0
255,0.255217,0,0
256,0.256181,0,0
257,0.257183,0,0
258,0.258178,0,0
259,0.259185,0,0
260,0.260181,0,0
261,0.26118,0,0
262,0.262178,0,0
263,0.263185,0,0
264,0.264181,0,0
265,0.26518,0,0
266,0.266193,0,0
267,0.267185,0,0
268,0.268182,0,0
269,0.269181,0,0
270,0.270178,0,0
271,0.271199,0,0
272,0.272199,0,0
273,0.273182,0,0
274,0.274179,0,0
275,0.275179,0,0
276,0.276193,0,0
277,0.277184,0,0
278,0.278181,0,0
279,0.279181,0,0
280,0.280196,0,0
281,0.28118,0,0
282,0.282179,0,0
283,0.283179,0,0
284,0.284184,0,0
285,0.285183,0,0
286,0.286199,0,0
287,0.287183,0,0
288,0.28818,0,0
289,0.289179,0,0
290,0.290183,0,0
291,0.291183,0,0
292,0.292183,0,0
293,0.293182,0,0
294,0.294179,0,0
295,0.295185,0,0
296,0.296195,0,0
297,0.297178,0,0
298,0.298182,0,0
299,0.29918,0,0
300,0.300184,0,0
301,0.301183,0,0
302,0.302182,0,0
303,0.30318,0,0
304,0.304184,0,0
305,0.305183,0,0
306,0.306178,0,0
307,0.307197,0,0
308,0.30818,0,0
309,0.309184,0,0
310,0.310183,0,0
311,0.311178,0,0
312,0.31218,0,0
313,0.313184,0,0
314,0.314183,0,0
315,0.315178,0,0
316,0.316185,0,0
317,0.317199,0,0
318,0.318182,0,0
319,0.319186,0,0
320,0.320184,0,0
321,0.32118,0,0
322,0.322182,0,0
323,0.323368,0,0
324,0.324095,0,0
325,0.325184,0,0
326,0.32618,0,0
327,0.327215,0,0
328,0.328181,0,0
329,0.329183,0,0
330,0.33018,0,0
331,0.331179,0,0
332,0.332179,0,0
333,0.333178,0,0
334,0.334183,0,0
335,0.335182,0,0
336,0.336179,0,0
337,0.337178,0,0
338,0.338208,0,0
339,0.339198,0,0
340,0.340185,0,0
341,0.341182,0,0
342,0.342185,0,0
343,0.343181,0,0
344,0.344181,0,0
345,0.345185,0,0
346,0.346185,0,0
347,0.347181,0,0
348,0.348181,0,0
349,0.349294,0,0
350,0.35018,0,0
351,0.351183,0,0
352,0.352183,0,0
353,0.353182,0,0
354,0.354179,0,0
355,0.355178,0,0
356,0.356183,0,0
357,0.357182,0,0
358,0.358179,0,0
359,0.359179,0,0
360,0.360207,0,0
361,0.361199,0,0
362,0.362185,0,0
363,0.363181,0,0
364,0.36418,0,0
365,0.365183,0,0
366,0.366182,0,0
367,0.367178,0,0
368,0.368184,0,0
369,0.36918,0,0
370,0.370203,0,0
371,0.371197,0,0
372,0.372183,0,0
373,0.373179,0,0
374,0.374194,0,0
375,0.375185,0,0
376,0.376181,0,0
377,0.37718,0,0
378,0.378183,0,0
379,0.379182,0,0
380,0.380178,0,0
381,0.381209,0,0
382,0.382195,0,0
383,0.383185,0,0
384,0.384181,0,0
385,0.38518,0,0
386,0.386184,0,0
387,0.387182,0,0
388,0.388178,0,0
389,0.389185,0,0
390,0.39018,0,0
391,0.391179,0,0
392,0.392178,0,0
393,0.393185,0,0
394,0.394192,0,0
395,0.395183,0,0
396,0.39618,0,0
397,0.39718,0,0
398,0.398184,0,0
399,0.399184,0,0
400,0.40018,0,0
401,0.40118,0,0
402,0.402179,0,0
403,0.403179,0,0
404,0.404183,0,0
405,0.405197,0,0
406,0.40618,0,0
407,0.407185,0,0
408,0.408185,0,0
409,0.409181,0,0
410,0.410181,0,0
411,0.411185,0,0
412,0.412181,0,0
413,0.413185,0,0
414,0.414185,0,0
415,0.415181,0,0
416,0.416192,0,0
417,0.417184,0,0
418,0.418181,0,0
419,0.41918,0,0
420,0.420185,0,0
421,0.421185,0,0
422,0.422184,0,0
423,0.423184,0,0
424,0.42418,0,0
425,0.42518,0,0
426,0.426195,0,0
427,0.427196,0,0
428,0.428178,0,0
429,0.429182,0,0
430,0.430181,0,0
431,0.431185,0,0
432,0.432179,0,0
433,0.433182,0,0
434,0.434181,0,0
435,0.435185,0,0
436,0.436184,0,0
437,0.437192,0,0
438,0.438183,0,0
439,0.439179,0,0
440,0.440178,0,0
441,0.441182,0,0
442,0.442184,0,0
443,0.443179,0,0
444,0.444178,0,0
445,0.445182,0,0
446,0.446181,0,0
447,0.4472,0,0
448,0.448182,0,0
449,0.449178,0,0
450,0.450185,0,0
451,0.451181,0,0
452,0.452183,0,0
453,0.453179,0,0
454,0.454185,0,0
455,0.455181,0,0
456,0.45618,0,0
457,0.457208,0,0
458,0.458199,0,0
459,0.459182,0,0
460,0.460178,0,0
461,0.461185,0,0
462,0.462185,0,0
463,0.463185,0,0
464,0.464181,0,0
465,0.465181,0,0
466,0.466185,0,0
467,0.467185,0,0
468,0.468196,0,0
469,0.469179,0,0
470,0.470184,0,0
471,0.471184,0,0
472,0.472183,0,0
473,0.473183,0,0
474,0.474179,0,0
475,0.475179,0,0
476,0.476183,0,0
477,0.477183,0,0
478,0.478238,0,0
479,0.479182,0,0
480,0.480179,0,0
481,0.481178,0,0
482,0.482178,0,0
483,0.483185,0,0
484,0.484182,0,0
485,0.485195,0,0
486,0.486178,0,0
487,0.487183,0,0
488,0.488234,0,0
489,0.489182,0,0
490,0.490185,0,0
491,0.491181,0,0
492,0.492183,0,0
493,0.493186,0,0
494,0.494184,0,0
495,0.49518,0,0
496,0.496179,0,0
497,0.497182,0,0
498,0.498181,0,0
499,0.499185,0,0
500,0.500208,0,0
501,0.501193,0,0
502,0.502179,0,0
503,0.503183,0,0
504,0.504182,0,0
505,0.505185,0,0
506,0.506184,0,0
507,0.50718,0,0
508,0.508179,0,0
509,0.509182,0,0
510,0.510181,0,0
511,0.511185,0,0
512,0.512195,0,0
513,0.513178,0,0
514,0.514182,0,0
515,0.515181,0,0
516,0.516185,0,0
517,0.517184,0,0
518,0.518179,0,0
519,0.519178,0,0
520,0.520181,0,0
521,0.52118,0,0
522,0.522179,0,0
523,0.523196,0,0
524,0.524179,0,0
525,0.525183,0,0
526,0.526182,0,0
527,0.527178,0,0
528,0.528178,0,0
529,0.529182,0,0
530,0.530182,0,0
531,0.531178,0,0
532,0.532181,0,0
533,0.533203,0,0
534,0.534195,0,0
535,0.535178,0,0
536,0.536183,0,0
537,0.537183,0,0
538,0.538179,0,0
539,0.539179,0,0
540,0.540183,0,0
541,0.541183,0,0
542,0.542182,0,0
543,0.543182,0,0
544,0.544195,0,0
545,0.545178,0,0
546,0.546196,0,0
547,0.547179,0,0
548,0.548184,0,0
549,0.549184,0,0
550,0.550181,0,0
551,0.55118,0,0
552,0.55218,0,0
553,0.553179,0,0
554,0.554184,0,0
555,0.555197,0,0
556,0.556181,0,0
557,0.557185,0,0
558,0.558183,0,0
559,0.559178,0,0
560,0.560185,0,0
561,0.56118,0,0
562,0.562183,0,0
563,0.563178,0,0
564,0.564185,0,0
565,0.565181,0,0
566,0.566192,0,0
567,0.567183,0,0
568,0.568179,0,0
569,0.569178,0,0
570,0.570182,0,0
571,0.57118,0,0
572,0.572179,0,0
573,0.573178,0,0
574,0.574181,0,0
575,0.57518,0,0
576,0.576197,0,0
577,0.577179,0,0
578,0.578183,0,0
579,0.579182,0,0
580,0.580178,0,0
581,0.581184,0,0
582,0.582183,0,0
583,0.583182,0,0
584,0.584185,0,0
585,0.585184,0,0
586,0.586193,0,0
587,0.587184,0,0
588,0.58818,0,0
589,0.589179,0,0
590,0.590182,0,0
591,0.591181,0,0
592,0.59218,0,0
593,0.59318,0,0
594,0.594184,0,0
595,0.595184,0,0
596,0.596193,0,0
597,0.597185,0,0
598,0.598182,0,0
599,0.599182,0,0
600,0.600178,0,0
601,0.601185,0,0
602,0.602185,0,0
603,0.603185,0,0
604,0.604181,0,0
605,0.605181,0,0
606,0.606194,0,0
607,0.607194,0,0
608,0.608178,0,0
609,0.609183,0,0
610,0.610182,0,0
611,0.611179,0,0
612,0.612182,0,0
613,0.613178,0,0
614,0.614178,0,0
615,0.615182,0,0
616,0.616182,0,0
617,0.617178,0,0
618,0.618195,0,0
619,0.619178,0,0
620,0.620183,0,0
621,0.621183,0,0
622,0.622182,0,0
623,0.62318,0,0
624,0.624183,0,0
625,0.625182,0,0
626,0.626185,0,0
627,0.627184,0,0
628,0.628215,0,0
629,0.629184,0,0
630,0.630178,0,0
631,0.631182,0,0
632,0.632184,0,0
633,0.63318,0,0
634,0.634179,0,0
635,0.635182,0,0
636,0.636181,0,0
637,0.637185,0,0
638,0.638184,0,0
639,0.63924,0,0
640,0.640181,0,0
641,0.641183,0,0
642,0.642182,0,0
643,0.643181,0,0
644,0.644184,0,0
645,0.645183,0,0
646,0.646179,0,0
647,0.647185,0,0
648,0.648181,0,0
649,0.64918,0,0
650,0.650183,0,0
651,0.651192,0,0
652,0.652179,0,0
653,0.653183,0,0
654,0.654182,0,0
655,0.655185,0,0
656,0.656184,0,0
657,0.65718,0,0
658,0.658179,0,0
659,0.659193,0,0
660,0.660185,0,0
661,0.661182,0,0
662,0.662192,0,0
663,0.663179,0,0
664,0.664184,0,0
665,0.665183,0,0
666,0.66618,0,0
667,0.667179,0,0
668,0.668184,0,0
669,0.669183,0,0
670,0.67018,0,0
671,0.671179,0,0
672,0.672194,0,0
673,0.673178,0,0
674,0.674183,0,0
675,0.675182,0,0
676,0.676179,0,0
677,0.677179,0,0
678,0.678183,0,0
679,0.679183,0,0
680,0.680179,0,0
681,0.681179,0,0
682,0.682178,0,0
683,0.683196,0,0
684,0.68418,0,0
685,0.685185,0,0
686,0.686184,0,0
687,0.687181,0,0
688,0.68818,0,0
689,0.689182,0,0
690,0.69018,0,0
691,0.691184,0,0
692,0.692178,0,0
693,0.6932,0,0
694,0.694183,0,0
695,0.695179,0,0
696,0.696185,0,0
697,0.697181,0,0
698,0.69818,0,0
699,0.699183,0,0
700,0.700182,0,0
701,0.701178,0,0
702,0.70218,0,0
703,0.703196,0,0
704,0.704179,0,0
705,0.705183,0,0
706,0.706182,0,0
707,0.707185,0,0
708,0.708184,0,0
709,0.70918,0,0
710,0.710179,0,0
711,0.711198,0,0
712,0.712184,0,0
713,0.71318,0,0
714,0.714193,0,0
715,0.715184,0,0
716,0.71618,0,0
717,0.717178,0,0
718,0.718182,0,0
719,0.719181,0,0
720,0.720184,0,0
721,0.721183,0,0
722,0.722182,0,0
723,0.723181,0,0
724,0.724193,0,0
725,0.725185,0,0
726,0.726182,0,0
727,0.727181,0,0
728,0.728178,0,0
729,0.729185,0,0
730,0.730182,0,0
731,0.731181,0,0
732,0.732181,0,0
733,0.73318,0,0
734,0.73426,0,0
735,0.735179,0,0
736,0.736181,0,0
737,0.737178,0,0
738,0.738185,0,0
739,0.739182,0,0
740,0.740182,0,0
741,0.741178,0,0
742,0.742181,0,0
743,0.743178,0,0
744,0.744221,0,0
745,0.745181,0,0
746,0.746184,0,0
747,0.747181,0,0
748,0.748181,0,0
749,0.749185,0,0
750,0.750185,0,0
751,0.751181,0,0
752,0.752184,0,0
753,0.753181,0,0
754,0.754178,0,0
755,0.755181,0,0
756,0.756193,0,0
757,0.757184,0,0
758,0.75818,0,0
759,0.759179,0,0
760,0.760182,0,0
761,0.761181,0,0
762,0.762179,0,0
763,0.763178,0,0
764,0.764182,0,0
765,0.765181,0,0
766,0.766192,0,0
767,0.767183,0,0
768,0.768193,0,0
769,0.769183,0,0
770,0.770179,0,0
771,0.771178,0,0
772,0.772185,0,0
773,0.773184,0,0
774,0.774179,0,0
775,0.775178,0,0
776,0.776182,0,0
777,0.777192,0,0
778,0.778183,0,0
779,0.779179,0,0
780,0.780178,0,0
781,0.781181,0,0
782,0.782183,0,0
783,0.783179,0,0
784,0.784178,0,0
785,0.785181,0,0
786,0.78618,0,0
787,0.787198,0,0
788,0.788181,0,0
789,0.789185,0,0
790,0.790185,0,0
791,0.791182,0,0
792,0.792185,0,0
793,0.793181,0,0
794,0.794181,0,0
795,0.795185,0,0
796,0.796185,0,0
797,0.797265,0,0
798,0.798181,0,0
799,0.799184,0,0
800,0.80018,0,0
801,0.80118,0,0
802,0.802179,0,0
803,0.803179,0,0
804,0.804183,0,0
805,0.805183,0,0
806,0.806179,0,0
807,0.807179,0,0
808,0.808183,0,0
809,0.809255,0,0
810,0.810178,0,0
811,0.811183,0,0
812,0.812178,0,0
813,0.813182,0,0
814,0.814182,0,0
815,0.815178,0,0
816,0.816178,0,0
817,0.817182,0,0
818,0.818182,0,0
819,0.819185,0,0
820,0.820237,0,0
821,0.821284,0,0
822,0.822182,0,0
823,0.823178,0,0
824,0.824185,0,0
825,0.82518,0,0
826,0.826179,0,0
827,0.827183,0,0
828,0.828182,0,0
829,0.829185,0,0
830,0.830184,0,0
831,0.831199,0,0
832,0.832185,0,0
833,0.833181,0,0
834,0.83418,0,0
835,0.835184,0,0
836,0.836183,0,0
837,0.837178,0,0
838,0.838185,0,0
839,0.83918,0,0
840,0.840179,0,0
841,0.841183,0,0
842,0.842196,0,0
843,0.843179,0,0
844,0.844183,0,0
845,0.845182,0,0
846,0.846185,0,0
847,0.847184,0,0
848,0.84818,0,0
849,0.849179,0,0
850,0.850182,0,0
851,0.851181,0,0
852,0.852197,0,0
853,0.85318,0,0
854,0.854184,0,0
855,0.855184,0,0
856,0.85618,0,0
857,0.85718,0,0
858,0.858184,0,0
859,0.859184,0,0
860,0.86018,0,0
861,0.86118,0,0
862,0.862193,0,0
863,0.863185,0,0
864,0.864182,0,0
865,0.865181,0,0
866,0.866178,0,0
867,0.867185,0,0
868,0.868182,0,0
869,0.869182,0,0
870,0.870178,0,0
871,0.871185,0,0
872,0.872185,0,0
873,0.873223,0,0
874,0.874193,0,0
875,0.875179,0,0
876,0.876184,0,0
877,0.877184,0,0
878,0.87818,0,0
879,0.87918,0,0
880,0.880184,0,0
881,0.881184,0,0
882,0.882183,0,0
883,0.883317,0,0
884,0.884184,0,0
885,0.885179,0,0
886,0.886185,0,0
887,0.88718,0,0
888,0.888179,0,0
889,0.889182,0,0
890,0.890181,0,0
891,0.891185,0,0
892,0.892179,0,0
893,0.893183,0,0
894,0.894193,0,0
895,0.895184,0,0
896,0.89618,0,0
897,0.897179,0,0
898,0.898183,0,0
899,0.899181,0,0
900,0.900185,0,0
901,0.901184,0,0
902,0.902183,0,0
903,0.903181,0,0
904,0.904196,0,0
905,0.905179,0,0
906,0.906183,0,0
907,0.907181,0,0
908,0.908185,0,0
909,0.909184,0,0
910,0.910179,0,0
911,0.911178,0,0
912,0.912185,0,0
913,0.913184,0,0
914,0.914179,0,0
915,0.915194,0,0
916,0.916185,0,0
917,0.917181,0,0
918,0.91818,0,0
919,0.919183,0,0
920,0.920183,0,0
921,0.921179,0,0
922,0.922183,0,0
923,0.923179,0,0
924,0.924179,0,0
925,0.925197,0,0
926,0.92618,0,0
927,0.927185,0,0
928,0.928199,0,0
929,0.929182,0,0
930,0.930179,0,0
931,0.931179,0,0
932,0.932178,0,0
933,0.933178,0,0
934,0.934182,0,0
935,0.935182,0,0
936,0.936192,0,0
937,0.937184,0,0
938,0.938181,0,0
939,0.93918,0,0
940,0.940185,0,0
941,0.941185,0,0
942,0.942184,0,0
943,0.943184,0,0
944,0.94418,0,0
945,0.94518,0,0
946,0.946192,0,0
947,0.947184,0,0
948,0.948181,0,0
949,0.949181,0,0
950,0.950184,0,0
951,0.951182,0,0
952,0.95218,0,0
953,0.953179,0,0
954,0.954182,0,0
955,0.955181,0,0
956,0.956196,0,0
957,0.957179,0,0
958,0.958183,0,0
959,0.959182,0,0
960,0.960185,0,0
961,0.961184,0,0
962,0.962183,0,0
963,0.963182,0,0
964,0.964185,0,0
965,0.965184,0,0
966,0.96618,0,0
967,0.967196,0,0
968,0.968179,0,0
969,0.969183,0,0
970,0.970182,0,0
971,0.971185,0,0
972,0.97218,0,0
973,0.973183,0,0
974,0.974182,0,0
975,0.975186,0,0
976,0.976184,0,0
977,0.977232,0,0
978,0.978181,0,0
979,0.979183,0,0
980,0.980179,0,0
981,0.981178,0,0
982,0.982184,0,0
983,0.983183,0,0
984,0.984179,0,0
985,0.985178,0,0
986,0.986182,0,0
987,0.987182,0,0
988,0.988222,0,0
989,0.989197,0,0
990,0.990181,0,0
991,0.991185,0,0
992,0.992181,0,0
993,0.993185,0,0
994,0.994185,0,0
995,0.995181,0,0
996,0.996181,0,0
997,0.997185,0,0
998,0.998185,0,0
999,0.999195,0,0
1000,1.000178,0,0
1001,1.001183,0,0
1002,1.002178,0,0
1003,1.003183,0,0
1004,1.004182,0,0
1005,1.005179,0,0
1006,1.006178,0,0
1007,1.007183,0,0
1008,1.008182,0,0
1009,1.009204,0,0
1010,1.010196,0,0
1011,1.01118,0,0
1012,1.01218,0,0
1013,1.013179,0,0
1014,1.014184,0,0
1015,1.015183,0,0
1016,1.016178,0,0
1017,1.017184,0,0
1018,1.018179,0,0
1019,1.019178,0,0
1020,1.0202,0,0
1021,1.021182,0,0
1022,1.022181,0,0
1023,1.02318,0,0
1024,1.024184,0,0
1025,1.025182,0,0
1026,1.026178,0,0
1027,1.027185,0,0
1028,1.02818,0,0
1029,1.029179,0,0
1030,1.030207,0,0
1031,1.031197,0,0
1032,1.032178,0,0
1033,1.033182,0,0
1034,1.034181,0,0
1035,1.035184,0,0
1036,1.036183,0,0
1037,1.037179,0,0
1038,1.038186,0,0
1039,1.039181,0,0
1040,1.040324,0,0
1041,1.041182,0,0
1042,1.042196,0,0
1043,1.043179,0,0
1044,1.044183,0,0
1045,1.045182,0,0
1046,1.046185,0,0
1047,1.047184,0,0
1048,1.048179,0,0
1049,1.049178,0,0
1050,1.050182,0,0
1051,1.051181,0,0
1052,1.052181,0,0
1053,1.053193,0,0
1054,1.054184,0,0
1055,1.055181,0,0
1056,1.056181,0,0
1057,1.057185,0,0
1058,1.058185,0,0
1059,1.059181,0,0
1060,1.060181,0,0
1061,1.061186,0,0
1062,1.062181,0,0
1063,1.063185,0,0
1064,1.0642,0,0
1065,1.065183,0,0
1066,1.06618,0,0
1067,1.06718,0,0
1068,1.068185,0,0
1069,1.069184,0,0
1070,1.070181,0,0
1071,1.07118,0,0
1072,1.07218,0,0
1073,1.073179,0,0
1074,1.074276,0,0
1075,1.075183,0,0
1076,1.076178,0,0
1077,1.077182,0,0
1078,1.078182,0,0
1079,1.079178,0,0
1080,1.080178,0,0
1081,1.081182,0,0
1082,1.082183,0,0
1083,1.083178,0,0
1084,1.084185,0,0
1085,1.085199,0,0
1086,1.086182,0,0
1087,1.087178,0,0
1088,1.088185,0,0
1089,1.08918,0,0
1090,1.090179,0,0
1091,1.091183,0,0
1092,1.092185,0,0
1093,1.0932,0,0
1094,1.094178,0,0
1095,1.095181,0,0
1096,1.096217,0,0
1097,1.097185,0,0
1098,1.098179,0,0
1099,1.099182,0,0
1100,1.100181,0,0
1101,1.101185,0,0
1102,1.102179,0,0
1103,1.103183,0,0
1104,1.104182,0,0
1105,1.105185,0,0
1106,1.106184,0,0
1107,1.107265,0,0
1108,1.108179,0,0
1109,1.109183,0,0
1110,1.110182,0,0
1111,1.111178,0,0
1112,1.11218,0,0
1113,1.113183,0,0
1114,1.114182,0,0
1115,1.115178,0,0
1116,1.116185,0,0
1117,1.117181,0,0
1118,1.118194,0,0
1119,1.119178,0,0
1120,1.120182,0,0
1121,1.121182,0,0
1122,1.122181,0,0
1123,1.123181,0,0
1124,1.124178,0,0
1125,1.125185,0,0
1126,1.126182,0,0
1127,1.127181,0,0
1128,1.128198,0,0
1129,1.129181,0,0
1130,1.130178,0,0
1131,1.131178,0,0
1132,1.132185,0,0
1133,1.133185,0,0
1134,1.134182,0,0
1135,1.135181,0,0
1136,1.136186,0,0
1137,1.137185,0,0
1138,1.138182,0,0
1139,1.139195,0,0
1140,1.140179,0,0
1141,1.141184,0,0
1142,1.142179,0,0
1143,1.143183,0,0
1144,1.144183,0,0
1145,1.145179,0,0
1146,1.146179,0,0
1147,1.147182,0,0
1148,1.14818,0,0
1149,1.149193,0,0
1150,1.150184,0,0
1151,1.15118,0,0
1152,1.152194,0,0
1153,1.153185,0,0
1154,1.154181,0,0
1155,1.15518,0,0
1156,1.156183,0,0
1157,1.157182,0,0
1158,1.158178,0,0
1159,1.159193,0,0
1160,1.160184,0,0
1161,1.16118,0,0
1162,1.162182,0,0
1163,1.163185,0,0
1164,1.164185,0,0
1165,1.16518,0,0
1166,1.166179,0,0
1167,1.167182,0,0
1168,1.168181,0,0
1169,1.169197,0,0
1170,1.17018,0,0
1171,1.171184,0,0
1172,1.172178,0,0
1173,1.173182,0,0
1174,1.17418,0,0
1175,1.175184,0,0
1176,1.176183,0,0
1177,1.177178,0,0
1178,1.178185,0,0
1179,1.179197,0,0
1180,1.18018,0,0
1181,1.181184,0,0
1182,1.182179,0,0
1183,1.183183,0,0
1184,1.184183,0,0
1185,1.185179,0,0
1186,1.186179,0,0
1187,1.187183,0,0
1188,1.188183,0,0
1189,1.189199,0,0
1190,1.190183,0,0
1191,1.19118,0,0
1192,1.192183,0,0
1193,1.193179,0,0
1194,1.194179,0,0
1195,1.195183,0,0
1196,1.196183,0,0
1197,1.197179,0,0
1198,1.198179,0,0
1199,1.199194,0,0
1200,1.200185,0,0
1201,1.201182,0,0
1202,1.202185,0,0
1203,1.203182,0,0
1204,1.204181,0,0
1205,1.205178,0,0
1206,1.206185,0,0
1207,1.207182,0,0
1208,1.208181,0,0
1209,1.209178,0,0
1210,1.210254,0,0
1211,1.211185,0,0
1212,1.21218,0,0
1213,1.213183,0,0
1214,1.214181,0,0
1215,1.215185,0,0
1216,1.216184,0,0
1217,1.217179,0,0
1218,1.218178,0,0
1219,1.219182,0,0
1220,1.220181,0,0
1221,1.221199,0,0
1222,1.222185,0,0
1223,1.223181,0,0
1224,1.224179,0,0
1225,1.225183,0,0
1226,1.226182,0,0
1227,1.227185,0,0
1228,1.228185,0,0
1229,1.22918,0,0
1230,1.230179,0,0
1231,1.231182,0,0
1232,1.232195,0,0
1233,1.233185,0,0
1234,1.234181,0,0
1235,1.23518,0,0
1236,1.236184,0,0
1237,1.237183,0,0
1238,1.238178,0,0
1239,1.239185,0,0
1240,1.24018,0,0
1241,1.241179,0,0
1242,1.242202,0,0
1243,1.243198,0,0
1244,1.244181,0,0
